,CSP,Sexe,Salaire,Age
1896,Employe,Femme,1810.88911009853,24
1897,Employe,Femme,1810.96461136185,22
1898,Employe,Femme,1811.2830831537,27
1899,Employe,Femme,1811.36984931122,22
1900,Employe,Femme,1811.39506854931,20
1901,Employe,Femme,1812.4851947741,26
1902,Employe,Femme,1812.65240197157,26
1903,Employe,Femme,1812.89799308353,31
1904,Employe,Femme,1814.27493923291,23
1905,Employe,Femme,1814.29098252967,25
1906,Employe,Femme,1815.17146146583,23
1907,Employe,Femme,1815.25720383522,28
1908,Employe,Femme,1815.80293215855,21
1909,Employe,Femme,1815.88871036928,26
1910,Employe,Femme,1816.00987514409,28
1911,Employe,Femme,1816.91665077937,23
1912,Employe,Femme,1817.07693422048,24
1913,Employe,Femme,1817.97687414898,25
1914,Employe,Femme,1817.99408010216,20
1915,Employe,Femme,1818.16273571961,21
1916,Employe,Femme,1818.89433191276,20
1917,Employe,Femme,1819.9048130785,29
1918,Employe,Femme,1820.59592819589,31
1919,Employe,Femme,1821.02470146915,20
1920,Employe,Femme,1821.49290895547,30
1921,Employe,Femme,1821.53702114647,32
1922,Employe,Femme,1821.9069298271,20
1923,Employe,Femme,1822.7384849218,21
1924,Employe,Femme,1824.03309037093,34
1925,Employe,Femme,1826.91894554569,33
1926,Employe,Femme,1827.27487303169,27
1927,Employe,Femme,1827.4250554001,21
1928,Employe,Femme,1827.90895938554,34
1929,Employe,Femme,1828.65447894646,30
1930,Employe,Femme,1830.2088274296,31
1931,Employe,Femme,1830.80198513719,20
1932,Employe,Femme,1833.19877330733,33
1933,Employe,Femme,1833.230801041,29
1934,Employe,Femme,1833.24948693984,26
1935,Employe,Femme,1833.53649555076,30
1936,Employe,Femme,1834.27553858487,23
1937,Employe,Femme,1834.64332213923,28
1938,Employe,Femme,1836.40866807963,30
1939,Employe,Femme,1836.90785774181,26
1940,Employe,Femme,1836.97036720094,32
1941,Employe,Femme,1838.76335505639,22
1942,Employe,Femme,1838.86300998925,34
1943,Employe,Femme,1839.36107776144,31
1944,Employe,Femme,1839.43053012122,28
1945,Employe,Femme,1839.87570593297,22
1946,Employe,Femme,1840.35017172066,31
1947,Employe,Femme,1840.36909795991,35
1948,Employe,Femme,1840.76521814962,28
1949,Employe,Femme,1840.79713262319,25
1950,Employe,Femme,1841.32442848444,30
1951,Employe,Femme,1842.29857825078,35
1952,Employe,Femme,1842.56194869815,28
1953,Employe,Femme,1843.25635887832,32
1954,Employe,Femme,1844.15315974103,26
1955,Employe,Femme,1845.18091811883,34
1956,Employe,Femme,1846.53474873557,33
1957,Employe,Femme,1846.93845838848,24
1958,Employe,Femme,1848.18918585101,31
1959,Employe,Femme,1849.7091697632,22
1960,Employe,Femme,1849.88592764264,26
1961,Employe,Femme,1850.47473763165,21
1962,Employe,Femme,1850.77123473909,33
1963,Employe,Femme,1850.97682451042,26
1964,Employe,Femme,1851.18638481281,23
1965,Employe,Femme,1853.85624368582,22
1966,Employe,Femme,1854.73209563885,33
1967,Employe,Femme,1855.70485826859,29
1968,Employe,Femme,1855.80025288417,27
1969,Employe,Femme,1856.42615830341,31
1970,Employe,Femme,1858.49127972744,32
1971,Employe,Femme,1858.61836415886,30
1972,Employe,Femme,1861.3912488105,34
1973,Employe,Femme,1862.12189815157,34
1974,Employe,Femme,1863.17050996289,21
1975,Employe,Femme,1863.42901814135,33
1976,Employe,Femme,1863.60655033676,33
1977,Employe,Femme,1864.38137245664,25
1978,Employe,Femme,1864.50295066141,34
1979,Employe,Femme,1866.38719202522,27
1980,Employe,Femme,1867.47095025052,35
1981,Employe,Femme,1868.10663913113,28
1982,Employe,Femme,1868.58915527554,27
1983,Employe,Femme,1868.85870622141,32
1984,Employe,Femme,1869.25929053313,25
1985,Employe,Femme,1869.54702390332,32
1986,Employe,Femme,1870.62425533768,26
1987,Employe,Femme,1870.66234093715,24
1988,Employe,Femme,1870.86736456769,34
1989,Employe,Femme,1871.56351121051,35
1990,Employe,Femme,1871.8235368949,24
1991,Employe,Femme,1872.73974021198,33
1992,Employe,Femme,1872.75146309668,24
1993,Employe,Femme,1872.83145447393,27
1994,Employe,Femme,1872.93217090963,31
1995,Employe,Femme,1873.05029794192,30
1996,Employe,Femme,1873.20664560192,31
1997,Employe,Femme,1874.88014498335,27
1998,Employe,Femme,1874.98592323475,32
1999,Employe,Femme,1875.31911438259,30
2000,Employe,Femme,1875.38861059791,23
2001,Employe,Femme,1875.43688387469,31
2002,Employe,Femme,1875.59403967319,25
2003,Employe,Femme,1875.92838458096,30
2004,Employe,Femme,1876.06955710535,23
2005,Employe,Femme,1877.93914037229,28
2006,Employe,Femme,1878.60410910749,31
2007,Employe,Femme,1878.9436628359,35
2008,Employe,Femme,1880.56608925763,35
2009,Employe,Femme,1880.90853845089,25
2010,Employe,Femme,1881.89428452456,32
2011,Employe,Femme,1881.97461138238,27
2012,Employe,Femme,1881.99306413178,31
2013,Employe,Femme,1882.90072016661,26
2014,Employe,Femme,1884.3271227766,29
2015,Employe,Femme,1884.63208579996,36
2016,Employe,Femme,1884.73085489093,24
2017,Employe,Femme,1884.80736344137,27
2018,Employe,Femme,1885.55644962684,32
2019,Employe,Femme,1885.59732824293,26
2020,Employe,Femme,1886.13161279932,33
2021,Employe,Femme,1886.44979551932,28
2022,Employe,Femme,1886.73163976617,22
2023,Employe,Femme,1887.45630234516,29
2024,Employe,Femme,1889.2806793072,36
2025,Employe,Femme,1889.34718410433,32
2026,Employe,Femme,1890.11508093287,30
2027,Employe,Femme,1890.64087656434,27
2028,Employe,Femme,1890.94133998727,27
2029,Employe,Femme,1891.46850420505,33
2030,Employe,Femme,1892.36445275365,22
2031,Employe,Femme,1892.43302539531,30
2032,Employe,Femme,1892.61989802602,28
2033,Employe,Femme,1892.79388074644,33
2034,Employe,Femme,1892.88611585938,36
2035,Employe,Femme,1893.02869810664,29
2036,Employe,Femme,1893.2525321505,34
2037,Employe,Femme,1893.56245292086,25
2038,Employe,Femme,1893.86267486063,26
2039,Employe,Femme,1894.02208754111,32
2040,Employe,Femme,1895.12209947908,28
2041,Employe,Femme,1895.18386980654,34
2042,Employe,Femme,1896.83412926812,22
2043,Employe,Femme,1896.88003755466,29
2044,Employe,Femme,1896.94637014431,29
2045,Employe,Femme,1896.98319711686,27
2046,Employe,Femme,1897.22685529399,28
2047,Employe,Femme,1897.25728052728,23
2048,Employe,Femme,1897.75696688267,33
2049,Employe,Femme,1898.09527643505,27
2050,Employe,Femme,1898.64487303442,26
2051,Employe,Femme,1898.95645141888,30
2052,Employe,Femme,1899.82869954257,31
2053,Employe,Femme,1900.87820614078,30
2054,Employe,Femme,1901.15677433732,33
2055,Employe,Femme,1901.76122756285,25
2056,Employe,Femme,1902.29691843045,29
2057,Employe,Femme,1902.37364678536,31
2058,Employe,Femme,1902.52210802623,24
2059,Employe,Femme,1902.6572997435,28
2060,Employe,Femme,1904.0643916996,22
2061,Employe,Femme,1904.21366790746,30
2062,Employe,Femme,1904.39433832186,29
2063,Employe,Femme,1904.88533259108,29
2064,Employe,Femme,1904.89534129369,29
2065,Employe,Femme,1905.04988980053,25
2066,Employe,Femme,1905.62389264101,30
2067,Employe,Femme,1906.51241642246,26
2068,Employe,Femme,1906.80343004528,37
2069,Employe,Femme,1907.37968317528,29
2070,Employe,Femme,1907.59936179308,34
2071,Employe,Femme,1907.85466800723,28
2072,Employe,Femme,1909.0982384112,35
2073,Employe,Femme,1909.59998551249,32
2074,Employe,Femme,1909.74702401002,33
2075,Employe,Femme,1909.88854185857,30
2076,Employe,Femme,1910.40438004287,37
2077,Employe,Femme,1910.69740061902,25
2078,Employe,Femme,1910.73331156254,34
2079,Employe,Femme,1910.82718375203,25
2080,Employe,Femme,1911.80085783109,35
2081,Employe,Femme,1913.79828868587,33
2082,Employe,Femme,1914.03287198599,27
2083,Employe,Femme,1914.32275190068,36
2084,Employe,Femme,1914.3752583714,35
2085,Employe,Femme,1914.64678982013,28
2086,Employe,Femme,1915.24662315995,26
2087,Employe,Femme,1915.54315135367,29
2088,Employe,Femme,1915.81551604747,33
2089,Employe,Femme,1915.9238063151,36
2090,Employe,Femme,1916.52724063166,29
2091,Employe,Femme,1917.57829350665,25
2092,Employe,Femme,1918.66613009503,36
2093,Employe,Femme,1918.7997910362,30
2094,Employe,Femme,1919.9986531329,35
2095,Employe,Femme,1920.15791140213,34
2096,Employe,Femme,1920.29702588635,34
2097,Employe,Femme,1920.4125447519,28
2098,Employe,Femme,1920.84557614689,31
2099,Employe,Femme,1921.8911285173,36
2100,Employe,Femme,1921.95375190168,25
2101,Employe,Femme,1922.33332044179,28
2102,Employe,Femme,1922.86523577136,34
2103,Employe,Femme,1922.89887646707,25
2104,Employe,Femme,1923.27149066806,36
2105,Employe,Femme,1923.69580533925,29
2106,Employe,Femme,1923.97066665702,32
2107,Employe,Femme,1924.55545767844,32
2108,Employe,Femme,1924.67635208393,30
2109,Employe,Femme,1926.16027426869,29
2110,Employe,Femme,1926.1748150185,34
2111,Employe,Femme,1926.80322823985,32
2112,Employe,Femme,1926.80737821458,27
2113,Employe,Femme,1926.90619197042,30
2114,Employe,Femme,1928.47676140202,24
2115,Employe,Femme,1929.40722124041,28
2116,Employe,Femme,1930.56842732901,31
2117,Employe,Femme,1930.57615444223,23
2118,Employe,Femme,1930.74234081422,35
2119,Employe,Femme,1931.14885834047,27
2120,Employe,Femme,1931.90808353349,30
2121,Employe,Femme,1932.37961517863,37
2122,Employe,Femme,1932.7474610584,37
2123,Employe,Femme,1932.83587583859,36
2124,Employe,Femme,1932.99376002603,32
2125,Employe,Femme,1933.05295023756,36
2126,Employe,Femme,1933.09567005086,36
2127,Employe,Femme,1933.49522756503,35
2128,Employe,Femme,1933.86006769794,32
2129,Employe,Femme,1933.86147897695,36
2130,Employe,Femme,1934.3593025128,30
2131,Employe,Femme,1934.47114468268,26
2132,Employe,Femme,1935.41028740793,33
2133,Employe,Femme,1936.32726896414,34
2134,Employe,Femme,1936.57314233501,35
2135,Employe,Femme,1936.74682734626,38
2136,Employe,Femme,1937.00117112776,26
2137,Employe,Femme,1937.09312263342,35
2138,Employe,Femme,1937.34615396287,29
2139,Employe,Femme,1937.60709068632,27
2140,Employe,Femme,1937.88754609746,26
2141,Employe,Femme,1938.10396671717,31
2142,Employe,Femme,1938.55884740805,27
2143,Employe,Femme,1939.66459520559,24
2144,Employe,Femme,1939.85722578278,28
2145,Employe,Femme,1939.98701272652,27
2146,Employe,Femme,1940.15803522827,25
2147,Employe,Femme,1940.38773204368,26
2148,Employe,Femme,1940.52107599603,30
2149,Employe,Femme,1940.69889001261,28
2150,Employe,Femme,1941.09824853476,25
2151,Employe,Femme,1941.40565970862,24
2152,Employe,Femme,1941.4416137662,37
2153,Employe,Femme,1941.96837492281,35
2154,Employe,Femme,1942.00744140081,34
2155,Employe,Femme,1942.67450803946,33
2156,Employe,Femme,1942.69897924457,32
2157,Employe,Femme,1942.74204293768,36
2158,Employe,Femme,1943.21546706856,35
2159,Employe,Femme,1944.5320849877,30
2160,Employe,Femme,1944.6134536453,28
2161,Employe,Femme,1944.70889324472,38
2162,Employe,Femme,1945.2013547993,35
2163,Employe,Femme,1946.06214466544,31
2164,Employe,Femme,1946.34669516548,28
2165,Employe,Femme,1946.36055219963,27
2166,Employe,Femme,1946.39807287155,26
2167,Employe,Femme,1946.6657952202,30
2168,Employe,Femme,1946.93876591103,28
2169,Employe,Femme,1947.48151446315,25
2170,Employe,Femme,1947.57764759385,28
2171,Employe,Femme,1947.74049342323,35
2172,Employe,Femme,1947.95274904357,28
2173,Employe,Femme,1947.98089058805,27
2174,Employe,Femme,1948.64856057678,32
2175,Employe,Femme,1948.98266178941,27
2176,Employe,Femme,1949.5783883325,35
2177,Employe,Femme,1949.60483815797,26
2178,Employe,Femme,1949.75930626241,26
2179,Employe,Femme,1950.00811825171,35
2180,Employe,Femme,1950.01383354919,25
2181,Employe,Femme,1951.35266510726,37
2182,Employe,Femme,1951.47776630779,27
2183,Employe,Femme,1951.56292598587,37
2184,Employe,Femme,1952.18968651901,27
2185,Employe,Femme,1952.23386880426,33
2186,Employe,Femme,1952.6212082018,28
2187,Employe,Femme,1953.83532763735,34
2188,Employe,Femme,1954.7051275897,27
2189,Employe,Femme,1954.96192958922,28
2190,Employe,Femme,1955.4448541153,34
2191,Employe,Femme,1955.57516758033,26
2192,Employe,Femme,1955.90392743766,28
2193,Employe,Femme,1956.0651825591,38
2194,Employe,Femme,1956.06603517923,31
2195,Employe,Femme,1956.19208036556,38
2196,Employe,Femme,1956.66432235727,27
2197,Employe,Femme,1957.02300969443,28
2198,Employe,Femme,1957.17829512011,31
2199,Employe,Femme,1957.28738839592,29
2200,Employe,Femme,1958.13365361305,31
2201,Employe,Femme,1958.18756072309,25
2202,Employe,Femme,1958.18992137015,36
2203,Employe,Femme,1958.54583424477,34
2204,Employe,Femme,1958.74742239426,29
2205,Employe,Femme,1959.02718271763,26
2206,Employe,Femme,1959.34821042398,28
2207,Employe,Femme,1959.53648039973,38
2208,Employe,Femme,1959.67543839163,26
2209,Employe,Femme,1960.30332377708,37
2210,Employe,Femme,1960.42411549934,36
2211,Employe,Femme,1960.49872892327,38
2212,Employe,Femme,1960.74736043922,33
2213,Employe,Femme,1960.78506573355,36
2214,Employe,Femme,1960.86331580636,29
2215,Employe,Femme,1961.06001494134,36
2216,Employe,Femme,1961.79887721592,26
2217,Employe,Femme,1962.14143578056,28
2218,Employe,Femme,1963.16210159122,35
2219,Employe,Femme,1964.28425580599,30
2220,Employe,Femme,1964.36613376269,29
2221,Employe,Femme,1964.77851145276,36
2222,Employe,Femme,1964.85690776106,25
2223,Employe,Femme,1965.34871261453,35
2224,Employe,Femme,1965.4646025383,32
2225,Employe,Femme,1966.19771563674,25
2226,Employe,Femme,1966.26479413574,26
2227,Employe,Femme,1966.38754663624,39
2228,Employe,Femme,1968.01283522361,36
2229,Employe,Femme,1968.27591424219,37
2230,Employe,Femme,1968.8539290899,31
2231,Employe,Femme,1968.90035934688,32
2232,Employe,Femme,1969.29584099815,37
2233,Employe,Femme,1969.77285641317,28
2234,Employe,Femme,1969.96686355277,25
2235,Employe,Femme,1970.44160502181,28
2236,Employe,Femme,1971.26704621624,36
2237,Employe,Femme,1971.47735617415,27
2238,Employe,Femme,1971.57801444044,36
2239,Employe,Femme,1971.83653233765,30
2240,Employe,Femme,1971.94619274969,33
2241,Employe,Femme,1972.01089044299,34
2242,Employe,Femme,1972.05969414979,31
2243,Employe,Femme,1972.12309672399,33
2244,Employe,Femme,1972.51650353563,38
2245,Employe,Femme,1972.67698160504,26
2246,Employe,Femme,1972.69319639704,32
2247,Employe,Femme,1972.79353710901,32
2248,Employe,Femme,1973.16980316852,29
2249,Employe,Femme,1974.21195426954,37
2250,Employe,Femme,1974.57206806143,31
2251,Employe,Femme,1974.94141870659,27
2252,Employe,Femme,1974.98134816047,39
2253,Employe,Femme,1975.03005111301,32
2254,Employe,Femme,1975.3913843934,39
2255,Employe,Femme,1975.83216452901,38
2256,Employe,Femme,1976.29840551298,35
2257,Employe,Femme,1976.34335468865,26
2258,Employe,Femme,1976.66556073626,29
2259,Employe,Femme,1976.74609898493,28
2260,Employe,Femme,1976.88296090181,38
2261,Employe,Femme,1977.06012919656,33
2262,Employe,Femme,1977.70815738575,31
2263,Employe,Femme,1978.01263018024,26
2264,Employe,Femme,1978.09905852712,38
2265,Employe,Femme,1978.24900809788,39
2266,Employe,Femme,1979.16677933406,36
2267,Employe,Femme,1979.24659127306,35
2268,Employe,Femme,1979.45733408237,28
2269,Employe,Femme,1979.61551714754,38
2270,Employe,Femme,1979.73121996897,27
2271,Employe,Femme,1979.86159829337,36
2272,Employe,Femme,1980.0737046068,33
2273,Employe,Femme,1980.26110564146,29
2274,Employe,Femme,1980.29858319368,30
2275,Employe,Femme,1980.38247385427,34
2276,Employe,Femme,1980.3904274325,36
2277,Employe,Femme,1980.43696826575,34
2278,Employe,Femme,1980.68669123723,40
2279,Employe,Femme,1981.06644796382,34
2280,Employe,Femme,1981.36963562992,32
2281,Employe,Femme,1981.42498371893,30
2282,Employe,Femme,1981.59262161461,31
2283,Employe,Femme,1981.70293392079,27
2284,Employe,Femme,1982.03308490986,27
2285,Employe,Femme,1982.40144429695,34
2286,Employe,Femme,1982.66171183988,29
2287,Employe,Femme,1983.45745740372,35
2288,Employe,Femme,1983.58306829217,30
2289,Employe,Femme,1983.68492547699,38
2290,Employe,Femme,1983.83931577456,27
2291,Employe,Femme,1983.89185402009,33
2292,Employe,Femme,1984.08120072302,36
2293,Employe,Femme,1984.45241581675,31
2294,Employe,Femme,1984.56599635656,38
2295,Employe,Femme,1984.86777677841,33
2296,Employe,Femme,1985.20195345393,40
2297,Employe,Femme,1985.39154620827,35
2298,Employe,Femme,1985.89639376153,36
2299,Employe,Femme,1985.96102581496,31
2300,Employe,Femme,1986.28145238482,28
2301,Employe,Femme,1986.62183147069,37
2302,Employe,Femme,1987.1673635249,38
2303,Employe,Femme,1987.19655908342,32
2304,Employe,Femme,1987.4248004193,32
2305,Employe,Femme,1988.01171818566,31
2306,Employe,Femme,1988.43859499574,35
2307,Employe,Femme,1988.52995198505,34
2308,Employe,Femme,1989.07334601556,39
2309,Employe,Femme,1989.90094033126,31
2310,Employe,Femme,1990.27895541226,40
2311,Employe,Femme,1990.36883005857,31
2312,Employe,Femme,1991.02237789633,34
2313,Employe,Femme,1991.54535611285,34
2314,Employe,Femme,1992.21211968668,34
2315,Employe,Femme,1992.31931100718,28
2316,Employe,Femme,1992.38163398959,40
2317,Employe,Femme,1992.69275323216,34
2318,Employe,Femme,1993.46297102225,31
2319,Employe,Femme,1994.0610285548,38
2320,Employe,Femme,1994.18348352767,40
2321,Employe,Femme,1994.33844852399,39
2322,Employe,Femme,1994.38905196163,41
2323,Employe,Femme,1994.41077483664,36
2324,Employe,Femme,1994.92211668578,30
2325,Employe,Femme,1995.57351519376,32
2326,Employe,Femme,1995.59031688822,37
2327,Employe,Femme,1996.11546240463,40
2328,Employe,Femme,1996.1177972371,37
2329,Employe,Femme,1996.73798228108,38
2330,Employe,Femme,1996.91136312752,39
2331,Employe,Femme,1997.01798783571,34
2332,Employe,Femme,1997.56116854591,30
2333,Employe,Femme,1998.1137717811,38
2334,Employe,Femme,1998.17231213512,33
2335,Employe,Femme,1998.47028007599,31
2336,Employe,Femme,1998.89136253177,31
2337,Employe,Femme,1999.00184611985,30
2338,Employe,Femme,1999.17514479174,28
2339,Employe,Femme,1999.38232809,31
2340,Employe,Femme,1999.40331002048,32
2341,Employe,Femme,1999.70139743762,37
2342,Employe,Femme,1999.8052802456,35
2343,Employe,Femme,1999.82392008493,27
2344,Employe,Femme,2000.20392188537,29
2345,Employe,Femme,2000.21977084481,29
2346,Employe,Femme,2000.27509651147,35
2347,Employe,Femme,2000.32180559525,36
2348,Employe,Femme,2000.5804874107,29
2349,Employe,Femme,2000.84373273435,34
2350,Employe,Femme,2001.28336622163,33
2351,Employe,Femme,2001.70415388103,28
2352,Employe,Femme,2002.11330164992,39
2353,Employe,Femme,2002.33384079677,36
2354,Employe,Femme,2002.47998041393,36
2355,Employe,Femme,2003.26992189636,33
2356,Employe,Femme,2003.41620342135,37
2357,Employe,Femme,2003.44774858706,34
2358,Employe,Femme,2003.92589007457,33
2359,Employe,Femme,2004.79435048011,35
2360,Employe,Femme,2004.81733672779,29
2361,Employe,Femme,2005.63076647499,31
2362,Employe,Femme,2005.64360016639,40
2363,Employe,Femme,2005.68114088026,39
2364,Employe,Femme,2005.74277854149,30
2365,Employe,Femme,2005.89383653062,41
2366,Employe,Femme,2005.98226356169,40
2367,Employe,Femme,2006.0353204049,36
2368,Employe,Femme,2006.06473154119,29
2369,Employe,Femme,2006.23968453127,29
2370,Employe,Femme,2006.90773755757,34
2371,Employe,Femme,2007.02569938937,32
2372,Employe,Femme,2007.02628314045,35
2373,Employe,Femme,2007.07289132476,29
2374,Employe,Femme,2007.27908756149,34
2375,Employe,Femme,2007.42859401398,42
2376,Employe,Femme,2007.85068477092,37
2377,Employe,Femme,2007.97737628373,41
2378,Employe,Femme,2008.02955485887,36
2379,Employe,Femme,2008.16318391125,41
2380,Employe,Femme,2008.25466308995,31
2381,Employe,Femme,2008.51744879839,37
2382,Employe,Femme,2008.85541592708,35
2383,Employe,Femme,2009.02335839652,39
2384,Employe,Femme,2009.0818896337,37
2385,Employe,Femme,2009.22031230029,28
2386,Employe,Femme,2009.23894669793,40
2387,Employe,Femme,2009.40623625845,36
2388,Employe,Femme,2009.78944612505,38
2389,Employe,Femme,2009.87843230762,41
2390,Employe,Femme,2009.94710072423,32
2391,Employe,Femme,2009.95165741628,37
2392,Employe,Femme,2010.19515614995,40
2393,Employe,Femme,2010.21518177921,34
2394,Employe,Femme,2010.6509303704,29
2395,Employe,Femme,2010.67419996697,32
2396,Employe,Femme,2010.81585801296,41
2397,Employe,Femme,2010.93824152008,34
2398,Employe,Femme,2011.28139365216,33
2399,Employe,Femme,2011.84435500664,33
2400,Employe,Femme,2012.18813796559,42
2401,Employe,Femme,2012.25417378793,28
2402,Employe,Femme,2012.28688105941,28
2403,Employe,Femme,2012.30803886755,37
2404,Employe,Femme,2012.4191060088,29
2405,Employe,Femme,2012.68528413062,41
2406,Employe,Femme,2012.69845969842,36
2407,Employe,Femme,2013.25553396652,32
2408,Employe,Femme,2013.61402072591,35
2409,Employe,Femme,2013.6180270966,36
2410,Employe,Femme,2013.76299218123,29
2411,Employe,Femme,2014.28462971053,40
2412,Employe,Femme,2014.53603755818,42
2413,Employe,Femme,2014.9282557463,30
2414,Employe,Femme,2015.41780833408,42
2415,Employe,Femme,2015.4670185475,38
2416,Employe,Femme,2015.49112735236,32
2417,Employe,Femme,2016.08597950167,29
2418,Employe,Femme,2016.19436918937,30
2419,Employe,Femme,2016.88037926434,31
2420,Employe,Femme,2016.95346417093,36
2421,Employe,Femme,2017.2094663667,42
2422,Employe,Femme,2017.69687287208,36
2423,Employe,Femme,2017.80116655238,33
2424,Employe,Femme,2019.29824206317,30
2425,Employe,Femme,2019.63663679785,29
2426,Employe,Femme,2019.81292397828,41
2427,Employe,Femme,2020.18910422823,37
2428,Employe,Femme,2020.30943043643,30
2429,Employe,Femme,2020.62364178318,34
2430,Employe,Femme,2020.70960776899,35
2431,Employe,Femme,2020.94446721275,33
2432,Employe,Femme,2021.02333759013,30
2433,Employe,Femme,2021.23943382864,33
2434,Employe,Femme,2021.38504054481,33
2435,Employe,Femme,2022.09519512736,39
2436,Employe,Femme,2022.27919999729,40
2437,Employe,Femme,2022.47120108127,39
2438,Employe,Femme,2022.52457203542,29
2439,Employe,Femme,2022.66841022628,36
2440,Employe,Femme,2023.12388184454,36
2441,Employe,Femme,2023.79971566272,42
